video_id,element,motion,power,speed,video_summary
1459,Feuer,shm,blau,9.6,"(9.554929741196286, -8.939888904235634)"
1460,Feuer,zigzag,blau,6.9,"(-4.032446481845739, 14.988918817370593)"
1461,Wasser,circular,gelb,9.6,"(4.9603004665545996, -4.430761242374903)"
1462,Erde,random,lila,9.6,"(-0.4205311041092159, -3.165997300996324)"
1463,Erde,random,lila,9.6,"(-6.549152726030776, 0.7393697009854954)"
1464,Boden,shm,blau,9.6,"(-10.95436305855237, -5.27098205090903)"
1465,Boden,circular,rot,6.9,"(-1.8341576109990925, -11.160755662164878)"
1466,Luft,circular,lila,6.9,"(-1.6498244000855706, -1.6264204436177572)"
1467,Luft,shm,rot,9.6,"(-3.629607955664998, -7.097531814196174)"
1468,Boden,linear,grun,9.6,"(-6.819416783783048, -7.97240853990262)"
1469,Luft,shm,rot,9.6,"(-6.850813123354092, -3.2991470816101973)"
1470,Boden,shm,gelb,6.9,"(-3.6343851570940515, 7.533386813412772)"
1471,Boden,random,lila,6.9,"(-7.112774626598206, 1.0756264119677503)"
1472,Erde,circular,blau,6.9,"(-0.3231262834026438, 8.058257514063722)"
1473,Luft,circular,lila,6.9,"(-6.654082783056522, -3.815052793162998)"
1474,Luft,linear,blau,6.9,"(19.239961694811875, 20.131425797344452)"
1475,Feuer,random,gelb,6.9,"(15.34892565226945, -28.63411487664984)"
1476,Erde,zigzag,blau,9.6,"(17.434082832531608, 1.4387497138660947)"
1477,Boden,shm,grun,9.6,"(-1.8689302738842208, -6.016027396024338)"
1478,Boden,shm,rot,9.6,"(2.660524764575875, 2.499077600334825)"
1479,Luft,zigzag,lila,6.9,"(-0.36189083875460426, -5.336262448489958)"
1480,Erde,random,rot,9.6,"(8.726437277463333, -1.2655121258660422)"
1481,Boden,linear,rot,9.6,"(7.457175406796246, -0.3024591329655095)"
1482,Boden,zigzag,lila,6.9,"(0.18384475857215676, -0.5704552419381734)"
1483,Wasser,shm,rot,9.6,"(-1.2128445308631228, 0.4810238084317042)"
1484,Erde,linear,lila,6.9,"(3.088410223399901, -11.752109397869777)"
1485,Boden,circular,grun,9.6,"(-0.03193722787329989, 0.1342613617408226)"
1486,Erde,linear,gelb,6.9,"(4.986721930431639, 1.8422273751663703)"
1487,Feuer,shm,blau,6.9,"(16.527959911958135, -7.3111599493133)"
1488,Feuer,circular,lila,9.6,"(1.806736627094164, 1.8637397085502414)"
1489,Wasser,zigzag,gelb,9.6,"(-10.564532691972932, -19.171672029890146)"
1490,Boden,shm,lila,6.9,"(4.323743841956379, -4.70038124233497)"
1491,Boden,zigzag,grun,6.9,"(3.2577601374003535, -0.260857238931937)"
1492,Boden,zigzag,grun,9.6,"(4.120548210510748, 5.860377183142713)"
1493,Luft,random,grun,9.6,"(6.105561985869706, 0.8069267851977031)"
1494,Boden,circular,lila,9.6,"(1.9812642473162079, 9.400530153334547)"
1495,Boden,circular,rot,6.9,"(10.091083279540925, -3.785461809001987)"
1496,Feuer,zigzag,blau,6.9,"(-4.22373938697786, 24.509531045687513)"
1497,Erde,circular,gelb,6.9,"(2.8558878389789584, 3.5816430415269416)"
1498,Boden,circular,rot,6.9,"(8.724078848405462, -6.444691544188576)"
1499,Feuer,shm,rot,6.9,"(-1.4288220987126081, -0.07038927218656355)"
1500,Wasser,linear,rot,6.9,"(3.517912950094434, -10.779887544542817)"
1501,Boden,random,lila,9.6,"(6.328503806137746, -20.18501486087588)"
1502,Wasser,linear,lila,9.6,"(0.6811168577045734, -2.5369412794831163)"
1503,Wasser,random,rot,9.6,"(-3.6068218069733007, -26.488418774206977)"
1504,Feuer,shm,lila,9.6,"(-5.501226593894913, -2.9915736986932018)"
1505,Luft,zigzag,rot,6.9,"(-3.0286024794322657, 2.3358386847451733)"
1506,Erde,random,lila,9.6,"(5.853398315461089, -11.56954856853633)"
1507,Boden,zigzag,blau,9.6,"(34.94578808601115, -16.56058759899806)"
1508,Erde,shm,grun,9.6,"(-1.4465200191154182, 1.6851935158224016)"
1509,Luft,circular,blau,9.6,"(0.8325020074977942, -5.861595283349427)"
1510,Feuer,random,rot,6.9,"(-31.433137961376215, -16.070351755219512)"
1511,Erde,circular,lila,9.6,"(1.4653099876398734, -1.2593480038766138)"
1512,Erde,random,gelb,9.6,"(20.612724570757216, -22.643592858366095)"
1513,Erde,random,lila,6.9,"(7.985555468653139, 7.1553174637369175)"
1514,Wasser,circular,rot,6.9,"(0.1611744097165655, -5.702145299682243)"
1515,Wasser,zigzag,rot,9.6,"(-2.875447293259903, -0.758720546882234)"
1516,Erde,zigzag,lila,9.6,"(-2.7386051147976502, -2.3366842895428412)"
1517,Erde,linear,rot,6.9,"(2.1573202095038226, -8.36285873565556)"
1518,Luft,circular,lila,9.6,"(-0.6240937891753795, -3.7875984268806953)"
1519,Feuer,circular,lila,6.9,"(3.535963149093064, 1.7307096287014794)"
1520,Erde,circular,rot,6.9,"(7.094283698399622, 17.017830477379906)"
1521,Erde,random,rot,9.6,"(-8.449352168829044, -9.758412325023869)"
1522,Erde,linear,lila,9.6,"(3.1827289115433075, -0.20644836138888678)"
1523,Luft,linear,gelb,6.9,"(-8.62495277668198, 8.09010121032576)"
1524,Wasser,circular,blau,9.6,"(-13.73271550348668, -15.053061139816139)"
1525,Luft,shm,rot,9.6,"(-6.315842421040292, -9.762849817753295)"
1526,Luft,circular,gelb,6.9,"(7.691243254107988, -6.816743864961076)"
1527,Luft,circular,grun,6.9,"(-3.4077954207925885, 0.4923481104652119)"
1528,Feuer,linear,blau,9.6,"(8.465104891204405, -17.977643185099666)"
1529,Boden,circular,rot,9.6,"(0.07108523205995354, 2.7664515911384235)"
1530,Luft,shm,lila,6.9,"(0.8261720613963703, 4.644199468694158)"
1531,Luft,circular,blau,6.9,"(-0.13106026056454922, -1.8991170535110449)"
1532,Feuer,circular,rot,9.6,"(-16.708700773996064, 10.896303809016619)"
1533,Erde,circular,lila,9.6,"(-0.34945341559584975, -4.998990873596416)"
1534,Wasser,circular,grun,9.6,"(4.50538359157445, -7.2102765365109285)"
1535,Boden,circular,rot,9.6,"(0.31389096949622797, 0.9928506238208854)"
1536,Erde,random,lila,9.6,"(-10.29147768498131, -9.186042893570036)"
1537,Luft,linear,rot,9.6,"(-13.089009634642458, 0.8245516425030175)"
1538,Feuer,circular,grun,9.6,"(0.2869494751168844, -5.140727401946759)"
1539,Boden,linear,blau,6.9,"(10.587315515179142, 8.144638816962608)"
1540,Luft,linear,lila,6.9,"(9.0308475048935, -5.26558421443811)"
1541,Wasser,zigzag,gelb,6.9,"(2.4910774206119584, 11.23662245517119)"
1542,Erde,linear,blau,6.9,"(8.101881140506457, 6.180964309556774)"
1543,Wasser,shm,lila,6.9,"(-1.6539765132901607, -2.1454896170457083)"
1544,Wasser,shm,gelb,9.6,"(12.262843809434635, 3.692467765407958)"
1545,Erde,random,rot,6.9,"(7.060974810725117, 20.596813705401882)"
1546,Boden,shm,rot,9.6,"(6.3496312115822455, -0.33994868551772583)"
1547,Wasser,circular,grun,6.9,"(-5.735785146066675, -2.8193471630812432)"
1548,Feuer,zigzag,grun,6.9,"(-10.502242254837352, 8.09976920104042)"
1549,Feuer,linear,gelb,6.9,"(-1.5765286153372777, -0.09213390192241633)"
1550,Erde,random,lila,9.6,"(-12.197959170156075, 1.4011177199280382)"
1551,Erde,shm,grun,9.6,"(0.7050651765534575, 1.1818849499300121)"
1552,Wasser,random,grun,9.6,"(24.049303981081458, -7.374336567649383)"
1553,Boden,circular,rot,9.6,"(0.958911083723752, -1.616309443174334)"
1554,Wasser,zigzag,gelb,9.6,"(16.774465014270397, -11.619597836125998)"
1555,Feuer,random,rot,9.6,"(-11.889064123550689, 17.106321771983513)"
1556,Erde,linear,grun,9.6,"(19.356053967857697, 0.46284605866375017)"
1557,Luft,circular,gelb,9.6,"(6.168903251876902, 0.2707240033348661)"
1558,Boden,circular,rot,9.6,"(1.6649724778201787, 24.69753882319888)"
1559,Feuer,shm,grun,6.9,"(5.789283978047038, -4.163848897077866)"
1560,Boden,linear,rot,9.6,"(-7.24288502368376, -12.888942049195919)"
1561,Erde,random,blau,9.6,"(12.77423962524977, 18.32121242788033)"
1562,Erde,zigzag,grun,6.9,"(4.053107966805005, -0.7033935988130224)"
1563,Wasser,random,grun,9.6,"(3.3733428728924615, 0.1727842665809156)"
1564,Luft,shm,rot,9.6,"(-8.957914805034214, -5.325988229370257)"
1565,Wasser,zigzag,gelb,6.9,"(-12.473625583879944, 20.734779366112885)"
1566,Feuer,zigzag,grun,6.9,"(-4.453078338522012, 4.826510220994198)"
1567,Wasser,linear,grun,9.6,"(7.029899018919927, 0.46357030849159386)"
1568,Boden,linear,blau,9.6,"(30.62732244808513, 1.5379154171679765)"
1569,Luft,circular,rot,6.9,"(8.083441823437525, -10.721384349008613)"
1570,Erde,random,grun,9.6,"(49.93213429665719, -0.3361607113316616)"
1571,Boden,linear,grun,6.9,"(-7.016049629059907, -1.3106080256029422)"
1572,Wasser,shm,lila,6.9,"(4.788144877013821, 9.509684003514284)"
1573,Luft,circular,blau,6.9,"(1.6437318685767472, 4.366541765790306)"
1574,Luft,zigzag,blau,9.6,"(-7.071355830022073, 3.6112859655654184)"
1575,Feuer,shm,blau,9.6,"(-3.7020744866195976, -12.639973054096078)"
1576,Boden,circular,lila,9.6,"(1.6514332920993269, -1.4172965880594646)"
1577,Luft,circular,rot,9.6,"(13.201110523286005, 3.5107596013578863)"
1578,Luft,circular,grun,6.9,"(-2.9169419043366567, 1.8795106426968182)"
1579,Wasser,circular,blau,9.6,"(14.66650574675326, -5.242057353681506)"
1580,Wasser,circular,grun,9.6,"(-0.20065940676612826, 0.4760365650700713)"
1581,Boden,linear,grun,9.6,"(10.689376233420028, -0.9372273173383299)"
1582,Feuer,shm,lila,6.9,"(1.3977410201398541, 4.589975153180536)"
1583,Wasser,linear,rot,6.9,"(-1.3503150080577448, -12.165950730938949)"
1584,Wasser,circular,gelb,9.6,"(2.531983171624045, 5.236098659159172)"
1585,Erde,linear,blau,9.6,"(8.909112083673065, -1.2921355461070547)"
1586,Boden,circular,grun,9.6,"(0.9378743795929338, -0.8034166290118243)"
1587,Wasser,circular,gelb,9.6,"(25.096925844592413, 0.911801902959553)"
1588,Feuer,zigzag,blau,6.9,"(-28.51036530142219, 35.41367025406271)"
1589,Feuer,linear,blau,6.9,"(15.609303213707861, 27.275451204176537)"
1590,Luft,circular,lila,6.9,"(-8.703108414070226, 1.9443170302326003)"
1591,Wasser,zigzag,lila,9.6,"(1.5752731432512093, 0.2631965420182105)"
1592,Wasser,shm,rot,6.9,"(2.4095522363378166, -1.5506977768407424)"
1593,Wasser,linear,blau,9.6,"(-9.681291448883796, -0.18868907194839935)"
1594,Wasser,linear,grun,6.9,"(-0.21881775814559035, 0.3591765579399784)"
1595,Erde,random,rot,9.6,"(-7.449301150774877, 13.63470518919139)"
1596,Feuer,circular,lila,6.9,"(4.098730138078871, 1.2338582064244612)"
1597,Boden,zigzag,gelb,6.9,"(8.05171693735381, 2.347589026522133)"
1598,Luft,random,grun,6.9,"(12.321893098709786, 13.081422066073518)"
1599,Luft,random,grun,9.6,"(8.734184363964516, 16.7934244870674)"
1600,Feuer,random,rot,6.9,"(12.424820549033846, 3.8957045976959854)"
1601,Wasser,zigzag,grun,6.9,"(3.0590427465921017, -3.503902047415586)"
1602,Wasser,shm,gelb,9.6,"(10.509765918015727, -2.3866551074663214)"
1603,Boden,circular,rot,6.9,"(8.675212108865999, -5.85240098936119)"
1604,Erde,random,gelb,9.6,"(-21.94112870776341, 9.707493522135028)"
1605,Luft,circular,gelb,9.6,"(3.3953390756991446, 0.40561476889378767)"
1606,Boden,random,grun,6.9,"(6.397898169889245, -1.0897576922225944)"
1607,Wasser,circular,grun,6.9,"(-3.5000493094619998, -0.5059946139581797)"
1608,Wasser,zigzag,lila,9.6,"(2.525023030266439, -7.200416761349043)"
1609,Luft,zigzag,lila,6.9,"(4.908394209599209, 1.4933211952823022)"
1610,Wasser,circular,blau,9.6,"(-1.1092998219367871, -10.638657453651863)"
1611,Feuer,random,gelb,6.9,"(17.325441411772452, 6.878302841452662)"
1612,Feuer,circular,grun,6.9,"(5.771463266130091, 7.625292862007232)"
1613,Luft,shm,lila,9.6,"(-1.5354039575285796, 2.812292603302051)"
1614,Wasser,zigzag,rot,9.6,"(-2.1134050110213565, -12.79533529672834)"
1615,Erde,shm,rot,6.9,"(3.4183156991019104, 3.225114425533139)"
1616,Boden,zigzag,gelb,9.6,"(-6.662079873986691, 21.327047094463214)"
1617,Feuer,circular,lila,9.6,"(-0.41849705643240753, 0.10755330401962127)"
1618,Feuer,zigzag,lila,9.6,"(6.841417093156792, 1.3212678975823557)"
1619,Feuer,circular,rot,9.6,"(-3.1590382531036987, 11.879832336956095)"
1620,Wasser,zigzag,lila,9.6,"(6.380108318521547, 1.4936441580243986)"
1621,Luft,linear,grun,6.9,"(6.852545766565708, 8.285019767825919)"
1622,Feuer,shm,lila,9.6,"(0.9565578063149971, -0.877627103890898)"
1623,Boden,zigzag,grun,6.9,"(-2.369412057865979, -2.033891888707533)"
1624,Luft,shm,lila,6.9,"(3.9266361540659, 6.474267013627415)"
1625,Erde,shm,grun,6.9,"(8.58850363013967, -1.513452856705836)"
1626,Boden,linear,rot,9.6,"(-14.630507013859775, 7.62325808311893)"
1627,Boden,circular,grun,9.6,"(1.9072572416941824, 0.7391309713840606)"
1628,Erde,linear,rot,6.9,"(9.420553152115367, -15.136226540654638)"
1629,Boden,shm,grun,6.9,"(-2.961115811980058, -3.3693861642181027)"
1630,Wasser,circular,grun,9.6,"(-9.279775596972232, -5.034581235239511)"
1631,Luft,zigzag,grun,9.6,"(-1.2467581628851185, -1.6460647703930356)"
1632,Erde,linear,lila,9.6,"(4.823817220876492, -3.841414970706097)"
1633,Luft,circular,lila,9.6,"(-1.136692342897632, -2.936313830500268)"
1634,Wasser,shm,gelb,6.9,"(-0.5417552782484556, -2.9990334808687784)"
1635,Luft,linear,blau,9.6,"(3.2888519328027144, -2.422435204415038)"
1636,Luft,circular,rot,9.6,"(3.814098734112676, -1.9035706591837318)"
1637,Luft,zigzag,rot,6.9,"(-6.327195594163275, -6.392408361203241)"
1638,Erde,zigzag,lila,9.6,"(-0.8736520940818977, -4.462463246058778)"
1639,Boden,circular,lila,6.9,"(-6.008716852095549, -7.103425064663238)"
1640,Erde,zigzag,grun,6.9,"(-1.294161141185171, 7.467162241838519)"
1641,Boden,circular,lila,6.9,"(0.29188552683599767, -3.602696419541296)"
1642,Boden,zigzag,grun,9.6,"(-16.992592415095153, 8.26190629381681)"
1643,Boden,zigzag,blau,6.9,"(3.206295947371057, -2.8443594317282717)"
1644,Luft,shm,blau,6.9,"(4.122413075480594, -1.8293792111300071)"
1645,Erde,random,blau,9.6,"(9.956418551829866, 4.723038802295125)"
1646,Boden,circular,lila,9.6,"(4.613219489920418, 11.153082886721524)"
1647,Luft,zigzag,gelb,9.6,"(-14.575930684562799, -6.124026513918377)"
1648,Luft,zigzag,grun,6.9,"(10.384793770002126, -0.6160990893506302)"
1649,Luft,zigzag,gelb,9.6,"(7.159364705456895, 12.25702072895962)"
1650,Boden,random,grun,6.9,"(-1.0572551832694224, -6.460707364296539)"
1651,Erde,circular,rot,6.9,"(1.0810719475282795, 18.71750870744209)"
1652,Feuer,circular,rot,9.6,"(-2.5746399010648098, 8.712038175418389)"
1653,Wasser,shm,gelb,9.6,"(15.066946706803172, 1.2530253346734206)"
1654,Luft,circular,grun,9.6,"(2.58448916026164, -5.284269660302723)"
1655,Luft,shm,grun,6.9,"(0.8909939039688375, 4.416568031218372)"
1656,Feuer,linear,rot,6.9,"(10.505679376910994, -1.8506139377817483)"
1657,Feuer,circular,blau,9.6,"(-15.590612562058519, 0.5698350833788695)"
1658,Wasser,shm,grun,9.6,"(4.998414021363693, -1.9530013776840711)"
1659,Luft,circular,lila,9.6,"(1.9733266970294068, -2.9992005644456547)"
1660,Luft,zigzag,blau,6.9,"(-5.4127409171693746, -14.443800022660575)"
1661,Luft,zigzag,gelb,9.6,"(0.7370920136255243, 5.114809919209694)"
1662,Feuer,circular,grun,9.6,"(-7.103234606673386, -7.823187758529304)"
1663,Feuer,random,rot,6.9,"(15.054824089731916, -12.440691734203781)"
1664,Luft,zigzag,blau,6.9,"(12.56582868710695, -0.9895320442638003)"
1665,Erde,random,blau,6.9,"(1.692239809623608, 6.901051163781549)"
1666,Luft,linear,blau,6.9,"(16.284893253582993, 19.28967973667321)"
1667,Luft,circular,rot,9.6,"(5.240651129439215, -0.5293665745499574)"
1668,Boden,linear,gelb,6.9,"(-2.884939172660168, 13.675901959512718)"
1669,Feuer,circular,blau,6.9,"(5.695044328224764, 3.764431143230386)"
1670,Wasser,linear,lila,9.6,"(4.977316597640726, -4.10751105635854)"
1671,Erde,random,lila,6.9,"(-7.918361948222923, -3.3303876905987835)"
1672,Feuer,random,rot,6.9,"(5.508905428902267, -0.2198167270312652)"
1673,Wasser,circular,rot,6.9,"(4.144072681223591, -5.2859643405920345)"
1674,Feuer,linear,rot,9.6,"(-0.061653367543961224, 5.161933046496326)"
1675,Wasser,shm,rot,9.6,"(3.1597372738458596, -3.295249106132811)"
1676,Erde,random,rot,6.9,"(-7.645763409684925, -11.052600276440444)"
1677,Wasser,zigzag,rot,9.6,"(-2.975942885661162, -11.377869426356472)"
1678,Boden,circular,rot,9.6,"(-1.32976581125871, 2.6421416989118818)"
1679,Boden,linear,grun,6.9,"(3.678359788681277, 0.2534125426034102)"
1680,Wasser,linear,grun,9.6,"(4.79635646665356, 0.9348249316980599)"
1681,Erde,linear,gelb,6.9,"(8.880087689985423, -6.932244906178536)"
1682,Feuer,shm,rot,6.9,"(-1.4259717184349263, 6.980929842888305)"
1683,Feuer,random,grun,6.9,"(-3.695457967235825, -9.197812231877162)"
1684,Boden,zigzag,grun,6.9,"(4.026522542725893, -0.30491522984985764)"
1685,Feuer,zigzag,gelb,9.6,"(-15.518044030911772, -26.23877526577433)"
1686,Feuer,linear,gelb,9.6,"(8.8591554144161, 16.39071445735939)"
1687,Feuer,zigzag,lila,9.6,"(6.7268295311483115, -5.269479701430175)"
1688,Feuer,random,gelb,9.6,"(-6.08884027381322, 3.065054054876807)"
1689,Feuer,circular,blau,9.6,"(6.904384943049685, -16.010424934062293)"
1690,Luft,shm,gelb,9.6,"(-4.723374331366358, -3.6592251362189785)"
1691,Erde,linear,rot,9.6,"(-0.802338993795118, 5.0572748165303985)"
1692,Wasser,zigzag,blau,9.6,"(1.7657704640102843, -12.441719130336647)"
1693,Wasser,circular,gelb,9.6,"(4.163022080530382, 5.900516430143522)"
1694,Boden,circular,lila,9.6,"(0.8182106585716156, 10.492413198385702)"
1695,Luft,shm,blau,9.6,"(-2.131691366001064, 3.4113454467813717)"
1696,Luft,linear,gelb,6.9,"(-2.3743696068190303, 3.1558704669657835)"
1697,Boden,circular,lila,9.6,"(3.588729118221064, 7.99509594193572)"
1698,Luft,linear,blau,6.9,"(13.251184619111221, 20.62858895711891)"
1699,Feuer,linear,lila,9.6,"(4.9302854404265055, 9.521433097290465)"
1700,Wasser,random,blau,6.9,"(-3.2470219748741727, 20.674533457942818)"
1701,Wasser,circular,grun,6.9,"(-4.081761475556615, -4.1868861607418175)"
1702,Erde,shm,rot,9.6,"(6.14990274984757, 2.8910910115001833)"
1703,Erde,shm,lila,9.6,"(-5.643922205486396, 6.256776410712316)"
1704,Erde,random,grun,9.6,"(-23.356854756869847, -9.846899217981612)"
1705,Erde,circular,rot,9.6,"(0.8461701611564578, -1.8315692346903454)"
1706,Erde,random,gelb,9.6,"(-5.366611259865476, 2.311262638178132)"
1707,Luft,circular,gelb,6.9,"(8.78196425494351, -13.74804998636915)"
1708,Wasser,circular,lila,6.9,"(-4.234031946292541, -0.016791071955200465)"
1709,Luft,shm,lila,9.6,"(-3.2582119331137704, 3.611561714880775)"
1710,Luft,zigzag,lila,9.6,"(8.809715773317997, -0.2075424120758811)"
1711,Feuer,circular,blau,9.6,"(0.06438030682836882, -8.423629390536437)"
1712,Luft,shm,rot,6.9,"(1.1001109793504078, 0.0186866472295506)"
1713,Boden,random,lila,9.6,"(-6.19054048585871, 3.4901065585534248)"
1714,Luft,circular,blau,9.6,"(-0.228076372573625, -4.084649182028802)"
1715,Luft,shm,gelb,9.6,"(-1.3771593365377228, -4.451563100758797)"
1716,Feuer,random,blau,9.6,"(18.09435894079698, -4.672963402159709)"
1717,Boden,linear,blau,6.9,"(8.342547412280382, 5.141979143711442)"
1718,Erde,random,lila,9.6,"(7.283710955113481, -9.289652472754202)"
1719,Boden,circular,rot,6.9,"(10.16734186902999, -4.576167217093939)"
1720,Erde,shm,gelb,6.9,"(-6.508908187432251, -3.366853044102257)"
1721,Erde,circular,lila,9.6,"(2.3045310424723375, -3.31933815666655)"
1722,Luft,zigzag,lila,9.6,"(-1.0484609867605101, 0.5144975145140194)"
1723,Luft,circular,gelb,6.9,"(-3.75727587730195, -0.7243707811940823)"
1724,Luft,circular,gelb,6.9,"(10.05140124041035, -11.77945294983392)"
1725,Erde,circular,blau,6.9,"(-6.166236219689367, 9.676158980779103)"
1726,Boden,shm,grun,6.9,"(-0.23315668119708732, 0.9856673949887629)"
1727,Luft,linear,lila,6.9,"(10.64950313724163, -3.353569785861218)"
1728,Boden,circular,gelb,9.6,"(5.883982250340466, 2.3089787548378844)"
1729,Erde,linear,rot,9.6,"(-1.3584506619383134, 6.918859018233125)"
1730,Feuer,random,rot,6.9,"(-23.713485496735938, 30.868512262296694)"
1731,Wasser,circular,rot,9.6,"(0.6998679131099586, 3.2005661585833316)"
1732,Wasser,shm,lila,6.9,"(1.2928722676579198, 2.983262654345804)"
1733,Boden,zigzag,gelb,6.9,"(-6.928133487495323, -6.516848377729655)"
1734,Feuer,shm,blau,9.6,"(7.193921108237028, -5.036142198855952)"
1735,Boden,circular,lila,9.6,"(1.6512788210672404, -1.2286733342036733)"
1736,Erde,linear,blau,9.6,"(-17.042092661677245, -27.180194009118612)"
1737,Boden,circular,gelb,6.9,"(3.2681862357436486, -3.0623052661120944)"
1738,Feuer,linear,blau,9.6,"(8.395114782665075, -17.635990502403303)"
1739,Erde,linear,blau,9.6,"(22.808812230328982, 1.605952879984148)"
1740,Luft,circular,gelb,6.9,"(6.878760890509717, -9.567833991057057)"
1741,Feuer,circular,rot,9.6,"(-1.8246679425070447, 0.07274593889153635)"
1742,Luft,shm,rot,9.6,"(-3.2452225081642894, -5.131346191819805)"
1743,Luft,circular,lila,6.9,"(-2.248925259653525, -0.12670082020684248)"
1744,Boden,shm,rot,9.6,"(-8.854247973635967, -0.4318540570697387)"
1745,Luft,circular,gelb,9.6,"(1.3114500618470508, -4.734242099282024)"
1746,Boden,zigzag,rot,6.9,"(-9.945305817919467, 19.130460232983065)"
1747,Erde,circular,grun,9.6,"(-7.546029569489967, -7.472737706160789)"
1748,Boden,linear,lila,6.9,"(-5.631984995756678, -7.879389960198072)"
1749,Erde,random,lila,6.9,"(8.05258454985966, -2.7013681336567394)"
1750,Luft,linear,gelb,6.9,"(-8.291777921821666, 8.669793794364654)"
1751,Boden,zigzag,grun,9.6,"(2.286586581644812, -0.019084727178615424)"
1752,Wasser,shm,gelb,9.6,"(16.88705466009838, 0.27388811795912815)"
1753,Luft,circular,lila,6.9,"(1.2965110263729613, -2.8211823549819)"
1754,Wasser,circular,blau,6.9,"(-11.155145725814847, -4.679909530584524)"
1755,Erde,linear,blau,9.6,"(19.686669435841516, 0.7295812921268485)"
1756,Boden,linear,grun,6.9,"(5.775548139518811, 0.7488871241307713)"
1757,Wasser,zigzag,rot,9.6,"(-6.301487097006969, 5.427065071961909)"
1758,Erde,shm,rot,6.9,"(9.730458240937274, 1.8657561040415231)"
1759,Erde,linear,lila,9.6,"(6.450836965205596, -4.72927424247283)"
1760,Wasser,circular,lila,9.6,"(-0.2733686649366973, 3.0089003355444923)"
1761,Boden,circular,gelb,6.9,"(4.067954775338144, -3.3883693247585)"
1762,Boden,shm,grun,9.6,"(-0.4210814879147122, -1.6942960305882586)"
1763,Erde,zigzag,blau,6.9,"(1.68388796782952, -3.9194169705303246)"
1764,Feuer,linear,lila,9.6,"(9.311799876160858, 6.036794184798541)"
1765,Boden,linear,gelb,6.9,"(-2.9866440855136496, -1.2555615204152666)"
1766,Feuer,circular,blau,9.6,"(6.5918675595034735, -9.923210622301276)"
1767,Feuer,shm,grun,9.6,"(-5.427020307937594, -6.169455361284619)"
1768,Feuer,circular,grun,9.6,"(-2.84938660564341, -2.0342131374375327)"
1769,Luft,zigzag,grun,9.6,"(5.520067296809927, 5.910562484308169)"
1770,Feuer,shm,gelb,9.6,"(10.963903948674513, -0.10682490491976182)"
1771,Erde,zigzag,blau,6.9,"(5.401534220287282, 6.712579621583988)"
1772,Erde,linear,lila,6.9,"(2.138343060425054, -0.5838124516064731)"
1773,Luft,zigzag,lila,6.9,"(-0.4866026955000393, 4.183413081899882)"
1774,Erde,linear,blau,9.6,"(-10.912832316783415, -28.37632224885961)"
1775,Boden,random,grun,9.6,"(2.633026809337885, -13.009088763152157)"
1776,Boden,zigzag,grun,9.6,"(1.0131919745320523, 2.984914048014115)"
1777,Wasser,shm,gelb,6.9,"(-1.8917179693223432, -12.263740082948473)"
1778,Boden,shm,lila,6.9,"(7.131235207904581, -2.279272978886766)"
1779,Feuer,zigzag,rot,6.9,"(10.10308873385246, 12.835024476489355)"
1780,Feuer,linear,rot,6.9,"(11.29386677762119, -2.438285415769858)"
1781,Feuer,random,rot,6.9,"(32.35019534715315, -17.83730353803677)"
1782,Luft,circular,blau,6.9,"(-2.1132029760190107, -20.13458076584476)"
1783,Erde,linear,grun,6.9,"(3.4203262625085955, 10.572175517147517)"
1784,Luft,shm,gelb,6.9,"(-2.484108591220423, -5.218683079116989)"
1785,Erde,random,blau,6.9,"(-12.858819593822588, 50.3376202760478)"
1786,Erde,random,lila,9.6,"(-5.284219190411154, -2.867336371756199)"
1787,Luft,circular,rot,6.9,"(-13.085910846163918, -3.3546402711890018)"
1788,Luft,circular,gelb,9.6,"(5.322848133264198, -5.979225482215259)"
1789,Boden,circular,lila,6.9,"(-4.371315050749033, -5.002414074351329)"
1790,Luft,circular,blau,6.9,"(-4.314350189840095, -3.802697580649159)"
1791,Boden,circular,gelb,6.9,"(2.9610538739611165, -2.9108653030694107)"
1792,Luft,zigzag,rot,9.6,"(-6.74540745431424, 9.079436804464752)"
1793,Feuer,shm,rot,6.9,"(-0.08294275053218314, 1.2451086804554379)"
1794,Boden,zigzag,blau,6.9,"(21.708860609977116, 14.641956716772018)"
1795,Feuer,circular,lila,9.6,"(-23.437813083391816, -0.36229803745065325)"
1796,Luft,zigzag,blau,6.9,"(6.837339359375516, -2.880843305793494)"
1797,Erde,zigzag,blau,6.9,"(0.9858636799284568, 2.488043911288589)"
1798,Feuer,linear,lila,6.9,"(1.8252421411864006, -9.143898014770532)"
1799,Erde,random,rot,9.6,"(-22.484698270176025, 26.648374808080664)"
1800,Feuer,circular,gelb,6.9,"(-3.5964347628101727, -0.5011477350815454)"
1801,Feuer,circular,rot,6.9,"(-1.3188356284700724, -6.123131188614124)"
1802,Feuer,circular,rot,9.6,"(-9.877795777285895, 12.20421718204118)"
1803,Boden,linear,blau,9.6,"(7.3600709810926475, -2.6110945380073005)"
1804,Feuer,random,blau,9.6,"(-0.8456520607986953, -17.96145939567955)"
1805,Luft,circular,lila,6.9,"(-0.8499184508912876, -1.878191259583236)"
1806,Feuer,random,lila,6.9,"(4.734034282817554, -12.183657693572023)"
1807,Wasser,linear,blau,9.6,"(16.64013084389631, 7.12020671797946)"
1808,Feuer,shm,blau,9.6,"(-2.380152094968885, -10.115453322960565)"
