video_id,element,motion,power,speed,video_summary
839,Boden,linear,blau,6.9,"(2.4965568, 0.89628077)"
840,Luft,circular,grun,6.9,"(2.6997306, 0.8491774)"
841,Feuer,zigzag,blau,6.9,"(3.6846206, 0.021432845)"
842,Erde,linear,lila,9.6,"(1.934335, 0.9992667)"
843,Luft,circular,gelb,6.9,"(12.712057, -2.344379)"
844,Feuer,linear,gelb,6.9,"(-5.300122, 16.829226)"
845,Wasser,random,grun,6.9,"(2.265559, 0.97000885)"
846,Boden,circular,lila,6.9,"(2.0383437, 1.3278793)"
847,Wasser,shm,lila,6.9,"(2.0597627, 1.2711267)"
848,Feuer,shm,rot,6.9,"(4.4267545, -1.8076766)"
849,Luft,random,grun,9.6,"(2.170006, 0.9858159)"
850,Boden,random,blau,6.9,"(3.8529766, 0.4025775)"
851,Boden,circular,lila,6.9,"(2.0374513, 1.2428457)"
852,Feuer,circular,grun,6.9,"(2.9084027, 0.93486863)"
853,Luft,random,blau,6.9,"(2.7004783, -0.041110355)"
854,Boden,zigzag,grun,9.6,"(2.1215584, 1.163219)"
855,Boden,circular,grun,6.9,"(1.8740807, 1.3973657)"
856,Feuer,circular,lila,9.6,"(2.131709, 1.0256714)"
857,Wasser,linear,grun,6.9,"(2.087018, 1.0757778)"
858,Boden,shm,blau,6.9,"(2.61583, -0.66178274)"
859,Luft,zigzag,blau,9.6,"(1.0275807, 2.3515677)"
860,Erde,circular,grun,9.6,"(2.3347435, 0.5731347)"
861,Boden,random,grun,6.9,"(2.2139044, 1.0430654)"
862,Feuer,shm,lila,9.6,"(2.1114569, 1.1913228)"
863,Erde,random,grun,6.9,"(2.132465, 0.7803872)"
864,Wasser,linear,grun,6.9,"(2.0623524, 1.0775288)"
865,Boden,random,grun,9.6,"(2.1607735, 1.1421446)"
866,Luft,zigzag,gelb,9.6,"(-3.3571258, 6.698828)"
867,Feuer,linear,blau,9.6,"(-0.00018342957, 1.7668628)"
868,Boden,shm,rot,6.9,"(2.7405543, -2.797453)"
869,Erde,shm,rot,9.6,"(4.346229, 3.1643066)"
870,Wasser,zigzag,gelb,6.9,"(8.007853, -9.295378)"
871,Erde,circular,gelb,9.6,"(1.7483693, -5.2215343)"
872,Wasser,circular,lila,9.6,"(2.1435585, 1.1969618)"
873,Erde,circular,gelb,6.9,"(14.49405, -2.5331426)"
874,Luft,linear,lila,9.6,"(2.1726105, 1.2571888)"
875,Wasser,linear,lila,6.9,"(2.2043087, 1.241854)"
876,Erde,circular,rot,9.6,"(2.9618723, 0.043570112)"
877,Wasser,circular,gelb,9.6,"(1.7991488, -4.117195)"
878,Wasser,linear,grun,9.6,"(1.8205373, 1.3095636)"
879,Erde,circular,grun,6.9,"(1.9396852, 1.3404601)"
880,Luft,circular,rot,9.6,"(2.799288, 0.2801815)"
881,Wasser,linear,gelb,6.9,"(4.1497893, -5.9673924)"
882,Erde,linear,grun,9.6,"(2.9638698, 0.6418835)"
883,Erde,linear,grun,9.6,"(2.2006605, 1.4891863)"
884,Feuer,random,lila,9.6,"(2.141516, 1.2341535)"
885,Luft,shm,grun,9.6,"(2.4832606, 1.3354195)"
886,Feuer,circular,grun,6.9,"(1.9278443, 1.3967673)"
887,Erde,linear,rot,9.6,"(8.7299795, -0.44180918)"
888,Wasser,zigzag,blau,9.6,"(-0.35817936, 1.9280752)"
889,Luft,circular,gelb,9.6,"(1.834669, -4.363956)"
890,Boden,shm,blau,9.6,"(2.972688, 1.2119668)"
891,Wasser,circular,lila,6.9,"(2.0660377, 1.2722089)"
892,Boden,random,gelb,9.6,"(3.433604, -0.6407333)"
893,Wasser,zigzag,grun,9.6,"(1.9554145, 1.4068909)"
894,Boden,zigzag,rot,6.9,"(6.0954638, -3.6302404)"
895,Erde,linear,lila,6.9,"(2.0628989, 1.3689686)"
896,Wasser,zigzag,gelb,9.6,"(4.711699, 1.3115785)"
897,Boden,circular,gelb,9.6,"(1.0537629, -3.8108225)"
898,Luft,circular,lila,9.6,"(2.1636794, 1.062359)"
899,Wasser,random,blau,9.6,"(3.3183384, -1.767637)"
900,Boden,shm,lila,6.9,"(2.1188965, 1.2070034)"
901,Luft,linear,blau,6.9,"(2.8209932, 0.42591015)"
902,Wasser,random,grun,6.9,"(2.2272487, 1.021277)"
903,Luft,random,rot,9.6,"(2.8448489, 0.010612795)"
904,Boden,random,lila,6.9,"(2.0950248, 1.2430677)"
905,Luft,circular,grun,9.6,"(2.2893834, 0.57876265)"
906,Luft,circular,grun,6.9,"(1.949708, 1.3683343)"
907,Erde,zigzag,gelb,9.6,"(2.5441973, 5.350187)"
908,Wasser,circular,blau,6.9,"(6.8709564, -0.5162793)"
909,Wasser,circular,lila,6.9,"(2.088725, 1.109357)"
910,Feuer,shm,lila,9.6,"(2.089339, 1.1696292)"
911,Erde,random,grun,9.6,"(1.8982278, 1.0154324)"
912,Wasser,zigzag,gelb,6.9,"(6.134524, -4.569244)"
913,Erde,circular,gelb,6.9,"(1.1937251, -7.45398)"
914,Boden,linear,rot,6.9,"(2.590038, 5.724429)"
915,Boden,shm,gelb,9.6,"(7.685748, -0.33352426)"
916,Feuer,circular,blau,6.9,"(0.75106066, 2.5069766)"
917,Luft,linear,blau,6.9,"(2.2706146, 0.9645591)"
918,Wasser,linear,blau,9.6,"(1.1082364, 2.678282)"
919,Feuer,circular,gelb,9.6,"(6.1255283, -5.4125075)"
920,Wasser,circular,grun,6.9,"(1.986309, 1.334425)"
921,Luft,random,blau,9.6,"(2.014746, -1.5626216)"
922,Wasser,shm,gelb,9.6,"(6.5627, 4.5295696)"
923,Wasser,zigzag,lila,6.9,"(2.0855882, 1.200721)"
924,Luft,linear,lila,6.9,"(2.053995, 1.0730987)"
925,Boden,shm,gelb,6.9,"(3.7342398, -7.4643817)"
926,Boden,random,grun,9.6,"(2.00892, 0.9040682)"
927,Feuer,linear,grun,6.9,"(2.0647483, 1.0765053)"
928,Wasser,shm,gelb,6.9,"(6.6624465, -4.80621)"
929,Luft,circular,lila,6.9,"(2.0748851, 1.126762)"
930,Luft,circular,gelb,9.6,"(1.9553375, -4.5407095)"
931,Feuer,zigzag,blau,9.6,"(0.5504343, 2.062674)"
932,Wasser,circular,grun,9.6,"(2.350839, 0.99866194)"
933,Luft,zigzag,grun,9.6,"(2.0827014, 1.4117856)"
934,Boden,circular,gelb,9.6,"(3.0739336, -2.8140788)"
935,Wasser,circular,gelb,6.9,"(12.383513, -2.4414551)"
936,Boden,zigzag,blau,9.6,"(1.407181, 2.1113093)"
937,Erde,shm,grun,9.6,"(2.4934344, 1.3047795)"
938,Erde,circular,lila,9.6,"(2.105924, 1.1898553)"
939,Erde,zigzag,lila,6.9,"(2.0114892, 1.2716234)"
940,Boden,shm,grun,6.9,"(2.16659, 1.3381691)"
941,Erde,linear,lila,9.6,"(2.2554677, 1.0952036)"
942,Feuer,shm,gelb,9.6,"(7.2521615, 5.5971017)"
943,Luft,random,grun,9.6,"(2.2091603, 1.0637946)"
944,Erde,random,grun,9.6,"(2.1891036, 0.9348187)"
945,Feuer,shm,gelb,6.9,"(5.624801, -7.981994)"
946,Luft,circular,lila,9.6,"(2.1093397, 1.1882695)"
947,Luft,linear,lila,9.6,"(2.1404004, 1.2570367)"
948,Erde,zigzag,blau,6.9,"(3.624094, -0.02132588)"
949,Erde,linear,grun,9.6,"(2.207662, 1.4713829)"
950,Wasser,shm,blau,9.6,"(4.94771, 1.189724)"
951,Erde,circular,rot,9.6,"(2.168591, -0.55921173)"
952,Feuer,linear,grun,6.9,"(2.1580029, 1.2770028)"
953,Boden,circular,gelb,6.9,"(-1.2055616, -4.592873)"
954,Luft,circular,lila,6.9,"(2.0544884, 1.2680308)"
955,Erde,zigzag,gelb,9.6,"(-2.868051, 6.670876)"
956,Wasser,circular,gelb,6.9,"(12.3339405, -1.7604946)"
957,Wasser,zigzag,gelb,9.6,"(0.0073008854, -1.6861434)"
958,Erde,zigzag,lila,6.9,"(1.9942311, 1.2398151)"
959,Wasser,random,grun,9.6,"(2.0531106, 1.1075389)"
960,Erde,shm,blau,6.9,"(3.5160112, -0.4340714)"
961,Feuer,circular,blau,9.6,"(1.9710442, -3.3414497)"
962,Erde,circular,rot,9.6,"(2.9330816, 0.05004381)"
963,Feuer,linear,grun,9.6,"(1.9160718, 1.4360337)"
964,Erde,shm,blau,9.6,"(5.234033, 1.0945355)"
965,Boden,circular,grun,9.6,"(2.2035546, 1.0323899)"
966,Erde,shm,blau,6.9,"(3.505457, -0.4127741)"
967,Luft,zigzag,grun,9.6,"(2.1056452, 1.3709276)"
968,Luft,circular,lila,6.9,"(2.0206435, 1.2429465)"
969,Boden,circular,gelb,6.9,"(10.501708, -3.1547081)"
970,Wasser,circular,gelb,9.6,"(4.853163, -3.2408528)"
971,Feuer,linear,grun,6.9,"(2.09352, 1.316429)"
972,Wasser,circular,rot,6.9,"(2.0978408, -2.4119923)"
973,Feuer,circular,lila,9.6,"(2.1477716, 1.0224835)"
974,Feuer,linear,blau,6.9,"(3.4953203, 5.1139927)"
975,Feuer,circular,grun,9.6,"(2.3053682, 0.45790705)"
976,Erde,linear,blau,6.9,"(2.0269105, -0.046655238)"
977,Luft,circular,grun,9.6,"(2.3749073, 0.95566815)"
978,Feuer,circular,rot,9.6,"(3.1301453, -0.3778654)"
979,Luft,linear,rot,6.9,"(3.066224, -3.8217733)"
980,Erde,circular,gelb,6.9,"(14.566358, -2.180918)"
981,Wasser,circular,blau,9.6,"(3.3458495, -2.1894689)"
982,Luft,shm,rot,6.9,"(4.543752, -0.64293784)"
983,Boden,zigzag,blau,9.6,"(0.8381745, 2.2214174)"
984,Boden,linear,blau,6.9,"(2.4712713, 0.911455)"
985,Wasser,linear,rot,9.6,"(-0.40472, 11.381393)"
986,Boden,circular,gelb,6.9,"(10.62325, -3.5949728)"
987,Boden,random,lila,9.6,"(2.1256049, 1.2551872)"
988,Erde,random,lila,9.6,"(2.1741345, 1.2577279)"
989,Erde,circular,lila,6.9,"(2.0070243, 1.3072648)"
990,Erde,linear,grun,9.6,"(1.8502584, 1.3224913)"
991,Wasser,zigzag,blau,6.9,"(2.9060745, -0.05046431)"
992,Boden,random,blau,6.9,"(2.8455935, -1.1140347)"
993,Luft,zigzag,blau,6.9,"(2.8882353, 2.352912)"
994,Luft,circular,lila,9.6,"(2.172621, 1.06999)"
995,Wasser,shm,grun,6.9,"(2.207655, 1.3731278)"
996,Boden,zigzag,gelb,6.9,"(3.1485445, -3.0638402)"
997,Wasser,circular,rot,6.9,"(2.132934, -2.473283)"
998,Boden,linear,gelb,6.9,"(-0.76754457, -14.006722)"
999,Luft,shm,gelb,6.9,"(6.598545, -5.057124)"
1000,Wasser,shm,grun,9.6,"(2.380907, 1.3733115)"
1001,Erde,zigzag,lila,6.9,"(2.1483772, 1.1152174)"
1002,Feuer,circular,rot,6.9,"(7.401104, -0.18854442)"
1003,Boden,circular,rot,6.9,"(4.6758885, -0.1980049)"
1004,Luft,random,grun,6.9,"(2.1089852, 1.1094418)"
1005,Feuer,circular,lila,6.9,"(1.9689618, 1.3671018)"
1006,Feuer,circular,gelb,6.9,"(17.307144, -1.1135075)"
1007,Erde,shm,gelb,6.9,"(7.295082, -4.1824203)"
1008,Luft,circular,blau,6.9,"(0.7869008, 1.7648112)"
1009,Luft,circular,gelb,6.9,"(1.0581058, -6.3272657)"
1010,Wasser,zigzag,grun,6.9,"(2.114555, 1.1602292)"
1011,Luft,circular,gelb,9.6,"(1.8846797, -4.30643)"
1012,Wasser,circular,lila,6.9,"(2.1107674, 1.1160655)"
1013,Erde,random,lila,9.6,"(2.1843128, 1.1804988)"
1014,Erde,circular,lila,6.9,"(2.1234844, 1.0913221)"
1015,Boden,shm,gelb,6.9,"(3.7056913, -7.449069)"
1016,Feuer,random,grun,6.9,"(2.376874, 0.9999892)"
1017,Wasser,circular,grun,9.6,"(2.3787415, 0.961216)"
1018,Boden,linear,grun,9.6,"(2.9329724, 0.64009804)"
1019,Wasser,zigzag,rot,6.9,"(-1.7000264, 3.4463663)"
1020,Luft,random,lila,6.9,"(2.0744567, 1.269462)"
1021,Boden,random,grun,9.6,"(2.3362978, 0.8199029)"
1022,Boden,zigzag,grun,6.9,"(2.2233021, 1.1810464)"
1023,Boden,circular,rot,6.9,"(1.0568438, -1.9174103)"
1024,Wasser,circular,blau,9.6,"(3.346918, -2.1694179)"
1025,Boden,zigzag,lila,9.6,"(2.2819927, 1.2201594)"
1026,Luft,circular,blau,6.9,"(0.77240777, 1.7462931)"
1027,Wasser,circular,lila,9.6,"(2.1546643, 1.0845222)"
1028,Boden,linear,lila,6.9,"(2.2040725, 1.2227949)"
1029,Feuer,shm,rot,9.6,"(5.824823, 0.4548929)"
1030,Luft,shm,rot,9.6,"(5.071929, 0.58356214)"
1031,Feuer,zigzag,gelb,6.9,"(10.58594, -8.682923)"
1032,Luft,circular,lila,6.9,"(2.1170802, 1.1183865)"
1033,Feuer,linear,rot,6.9,"(2.3173192, 7.379096)"
1034,Boden,zigzag,lila,9.6,"(2.2496243, 1.1848605)"
1035,Luft,circular,lila,6.9,"(2.059574, 1.3165303)"
1036,Feuer,linear,grun,9.6,"(1.9119487, 1.4197702)"
1037,Luft,linear,gelb,6.9,"(-4.403062, 13.168076)"
1038,Feuer,circular,rot,9.6,"(2.017317, -1.2710053)"
1039,Feuer,shm,lila,6.9,"(2.0281944, 1.2397473)"
1040,Wasser,zigzag,gelb,9.6,"(-15.116117, 0.25664023)"
1041,Erde,linear,grun,9.6,"(2.9496317, 0.66343224)"
1042,Luft,linear,grun,6.9,"(2.0912588, 1.1331973)"
1043,Luft,random,rot,6.9,"(1.7573334, -0.31788677)"
1044,Erde,random,blau,6.9,"(2.2071695, -1.7085268)"
1045,Wasser,circular,rot,9.6,"(2.718763, 0.2878037)"
1046,Boden,random,gelb,9.6,"(0.65654826, 0.43411443)"
1047,Wasser,shm,rot,9.6,"(3.9713476, 2.7300525)"
1048,Luft,linear,grun,9.6,"(1.9656043, 1.4749501)"
1049,Boden,circular,lila,9.6,"(2.1026032, 1.1851918)"
1050,Erde,circular,lila,9.6,"(2.1193187, 1.2035185)"
1051,Boden,random,lila,9.6,"(2.0946004, 1.2504922)"
1052,Boden,zigzag,blau,6.9,"(3.3411245, 1.2353579)"
1053,Erde,shm,grun,9.6,"(2.51084, 1.2872387)"
1054,Feuer,linear,lila,9.6,"(2.3040266, 1.0249321)"
1055,Feuer,circular,lila,6.9,"(2.1302783, 1.0203807)"
1056,Boden,zigzag,blau,9.6,"(-0.23312128, 1.8674537)"
1057,Feuer,circular,blau,6.9,"(8.549113, -0.93653435)"
1058,Boden,random,grun,6.9,"(2.3242908, 0.72569674)"
1059,Luft,circular,lila,6.9,"(2.117025, 1.1217804)"
1060,Luft,random,blau,6.9,"(1.2681553, -0.17310728)"
1061,Luft,circular,lila,6.9,"(2.1204448, 1.1023523)"
1062,Wasser,shm,rot,6.9,"(4.4517207, -0.6497123)"
1063,Luft,shm,lila,9.6,"(2.1491072, 1.2631203)"
1064,Erde,circular,rot,9.6,"(2.9660938, 0.04375245)"
1065,Luft,zigzag,rot,9.6,"(-4.70552, 2.083506)"
1066,Boden,linear,blau,9.6,"(0.05821468, 1.2024444)"
1067,Feuer,circular,grun,9.6,"(2.4284954, 0.91989166)"
1068,Feuer,circular,grun,9.6,"(2.3314354, 0.51371014)"
1069,Erde,circular,gelb,6.9,"(14.799424, -2.252258)"
1070,Wasser,shm,gelb,6.9,"(6.6440387, -4.7396235)"
1071,Wasser,shm,gelb,6.9,"(6.8498383, -3.457777)"
1072,Erde,linear,rot,6.9,"(3.2255237, -4.669247)"
1073,Boden,random,rot,6.9,"(2.6898916, 0.70842344)"
1074,Feuer,zigzag,grun,6.9,"(2.1608562, 1.1057131)"
1075,Erde,zigzag,rot,9.6,"(1.7130336, 4.246569)"
1076,Wasser,linear,rot,9.6,"(7.4448695, -0.10089181)"
1077,Erde,circular,grun,6.9,"(2.7497656, 0.9305814)"
1078,Wasser,shm,gelb,6.9,"(6.8693647, -3.4100378)"
1079,Wasser,circular,lila,6.9,"(2.119579, 1.1167306)"
1080,Luft,random,grun,9.6,"(2.4494529, 1.1689234)"
1081,Boden,random,gelb,9.6,"(0.4458189, -2.8712633)"
1082,Wasser,circular,grun,6.9,"(1.9642274, 1.3430908)"
1083,Erde,linear,rot,9.6,"(-0.84674823, 13.430285)"
1084,Luft,zigzag,rot,6.9,"(-1.8323243, 3.6345537)"
1085,Erde,random,lila,9.6,"(2.2298717, 1.1899658)"
1086,Luft,random,gelb,6.9,"(1.3073539, -2.5871992)"
1087,Wasser,shm,lila,6.9,"(2.058229, 1.1426612)"
1088,Boden,circular,lila,9.6,"(2.110574, 1.2100393)"
1089,Wasser,circular,blau,9.6,"(2.0983946, -3.1202822)"
1090,Boden,circular,rot,9.6,"(2.2741637, 0.5179693)"
1091,Erde,random,gelb,6.9,"(1.0120996, 0.62004066)"
1092,Boden,circular,gelb,6.9,"(10.831338, -3.500187)"
1093,Erde,linear,rot,9.6,"(-3.6008275, -2.5037546)"
1094,Boden,random,lila,6.9,"(2.103096, 1.1340656)"
1095,Boden,random,blau,9.6,"(1.4270508, -0.8078184)"
1096,Wasser,circular,lila,9.6,"(2.1610627, 1.1014119)"
1097,Feuer,circular,grun,6.9,"(1.9393911, 1.3916656)"
1098,Luft,circular,gelb,6.9,"(1.0993632, -6.166023)"
1099,Erde,shm,gelb,6.9,"(7.2340097, -4.139644)"
1100,Erde,circular,rot,6.9,"(6.283883, 0.005483179)"
1101,Wasser,zigzag,blau,9.6,"(-0.7100937, 1.6380202)"
1102,Luft,shm,gelb,9.6,"(7.0894465, 4.727879)"
1103,Boden,linear,blau,6.9,"(2.6031563, 0.63643944)"
1104,Luft,circular,rot,6.9,"(2.0672674, -2.6097085)"
1105,Wasser,circular,blau,6.9,"(0.8454224, 1.7972758)"
1106,Feuer,circular,rot,9.6,"(2.0193844, -1.3245499)"
1107,Luft,circular,lila,6.9,"(2.097149, 1.1046082)"
1108,Luft,random,blau,6.9,"(1.3662524, 0.76529723)"
1109,Wasser,circular,gelb,9.6,"(4.7650976, -3.221768)"
1110,Feuer,zigzag,lila,6.9,"(2.0327497, 1.2036533)"
1111,Feuer,shm,rot,9.6,"(4.347121, 3.5027344)"
1112,Boden,linear,gelb,9.6,"(18.012754, -5.4312572)"
1113,Feuer,random,blau,6.9,"(1.8801242, -0.8385188)"
1114,Feuer,random,blau,9.6,"(2.6628547, 0.094963536)"
1115,Boden,linear,rot,9.6,"(-2.0699186, -1.8362944)"
1116,Wasser,circular,lila,9.6,"(2.150478, 1.0713459)"
1117,Wasser,zigzag,grun,6.9,"(2.2204535, 1.2977937)"
1118,Wasser,circular,rot,6.9,"(2.1235716, -2.4664867)"
1119,Wasser,circular,rot,9.6,"(2.185776, -0.19104062)"
1120,Feuer,zigzag,gelb,9.6,"(-1.5403924, 6.242579)"
1121,Luft,zigzag,rot,6.9,"(6.2868533, -3.4778929)"
1122,Erde,linear,grun,9.6,"(2.2130065, 1.5147526)"
1123,Feuer,circular,grun,6.9,"(1.9159372, 1.3833106)"
1124,Boden,random,rot,6.9,"(2.8208544, 0.6037799)"
1125,Erde,circular,blau,9.6,"(3.5842438, -2.7627652)"
1126,Erde,circular,lila,6.9,"(2.0195427, 1.346253)"
1127,Wasser,shm,grun,9.6,"(2.3671844, 1.392222)"
1128,Wasser,circular,lila,6.9,"(2.1203158, 1.1473894)"
1129,Boden,shm,gelb,6.9,"(4.5926065, -4.010711)"
1130,Erde,linear,grun,9.6,"(1.9544749, 1.4997456)"
1131,Erde,shm,gelb,9.6,"(7.329719, 5.144751)"
1132,Erde,zigzag,grun,6.9,"(2.1869712, 1.1769633)"
1133,Luft,shm,rot,6.9,"(4.450541, -0.7225954)"
1134,Luft,zigzag,blau,9.6,"(1.5180331, 0.3276263)"
1135,Boden,zigzag,gelb,6.9,"(-4.1198163, 6.2220936)"
1136,Erde,circular,blau,9.6,"(3.5694845, -2.7902887)"
1137,Luft,zigzag,blau,6.9,"(2.5960734, 2.2915268)"
1138,Luft,linear,lila,6.9,"(2.0299025, 1.2394484)"
1139,Erde,linear,blau,6.9,"(2.2588768, 0.8235234)"
1140,Wasser,random,grun,6.9,"(2.2001784, 1.2487297)"
1141,Wasser,random,rot,6.9,"(2.0830913, 0.24989296)"
1142,Feuer,circular,grun,6.9,"(1.9237634, 1.3890651)"
1143,Boden,random,gelb,6.9,"(1.8075138, -1.7638004)"
1144,Wasser,circular,lila,6.9,"(2.114569, 1.1083275)"
1145,Erde,zigzag,rot,9.6,"(-7.150933, 0.9420418)"
1146,Wasser,circular,gelb,9.6,"(2.062163, -4.4742813)"
1147,Wasser,linear,rot,9.6,"(-0.39022848, 11.44975)"
1148,Boden,zigzag,blau,9.6,"(-0.33214453, 1.7555628)"
1149,Feuer,random,rot,6.9,"(1.0678502, -1.3219358)"
1150,Feuer,linear,rot,9.6,"(-4.123643, -3.6603584)"
1151,Feuer,random,rot,6.9,"(3.343292, 0.0011298419)"
1152,Feuer,circular,grun,6.9,"(1.972638, 1.4135073)"
1153,Wasser,linear,lila,6.9,"(2.0666592, 1.3343539)"
1154,Wasser,zigzag,lila,6.9,"(2.1620593, 1.1500931)"
1155,Feuer,circular,lila,9.6,"(2.1093624, 0.9940817)"
1156,Boden,circular,grun,6.9,"(2.6953769, 0.8309153)"
1157,Boden,random,rot,9.6,"(2.7266014, 0.4800382)"
1158,Luft,random,lila,6.9,"(2.1257982, 1.2008737)"
1159,Wasser,circular,grun,9.6,"(2.2933369, 0.5992888)"
1160,Boden,zigzag,lila,9.6,"(2.3060622, 1.2363007)"
1161,Feuer,linear,lila,6.9,"(2.0528119, 1.4153817)"
1162,Wasser,circular,blau,9.6,"(3.368005, -2.1741812)"
1163,Boden,random,lila,6.9,"(2.123665, 1.2470684)"
1164,Feuer,circular,gelb,6.9,"(17.411667, -1.8130794)"
1165,Feuer,circular,blau,6.9,"(8.574466, -1.1156353)"
1166,Erde,circular,rot,9.6,"(2.9417818, 0.009610349)"
1167,Feuer,circular,lila,9.6,"(2.1210947, 1.2910968)"
1168,Feuer,circular,blau,6.9,"(0.76304096, 2.510189)"
1169,Wasser,random,grun,9.6,"(2.425408, 1.1679401)"
1170,Wasser,random,lila,6.9,"(2.1457002, 1.1524072)"
1171,Luft,circular,gelb,9.6,"(4.817702, -3.3606324)"
1172,Luft,circular,gelb,9.6,"(4.876422, -3.342869)"
1173,Feuer,shm,lila,9.6,"(2.1159878, 1.2860543)"
1174,Boden,shm,grun,6.9,"(2.220076, 0.97976846)"
1175,Luft,random,blau,9.6,"(1.0407838, 1.2962098)"
1176,Feuer,random,grun,6.9,"(2.2588274, 0.64141095)"
1177,Erde,circular,rot,6.9,"(6.291852, -0.051099837)"
1178,Wasser,zigzag,lila,9.6,"(2.302065, 1.2139952)"
1179,Erde,zigzag,grun,9.6,"(1.8692206, 1.3898782)"
1180,Feuer,circular,grun,6.9,"(2.872902, 0.90432245)"
1181,Luft,zigzag,lila,9.6,"(2.3335488, 1.2126074)"
1182,Wasser,zigzag,rot,6.9,"(4.283693, -5.3416724)"
1183,Luft,linear,lila,9.6,"(1.9162205, 1.0553582)"
1184,Feuer,linear,rot,6.9,"(-2.1957624, 10.310262)"
1185,Boden,random,gelb,9.6,"(1.5940565, -1.2925819)"
1186,Feuer,shm,lila,9.6,"(2.1035433, 1.2858268)"
1187,Wasser,circular,lila,6.9,"(2.1083398, 1.1535918)"
1188,Feuer,circular,blau,6.9,"(8.723121, -0.81519264)"
1189,Boden,circular,rot,9.6,"(2.2735412, 0.50153846)"
1190,Boden,circular,lila,6.9,"(2.042682, 1.2991626)"
1191,Feuer,linear,grun,6.9,"(2.0366945, 1.050851)"
1192,Erde,circular,blau,9.6,"(3.5188131, -2.7450747)"
1193,Wasser,linear,gelb,9.6,"(-2.7917743, 21.417763)"
1194,Feuer,circular,blau,9.6,"(2.0028105, -3.582881)"
1195,Feuer,circular,lila,9.6,"(2.0910969, 1.176888)"
1196,Luft,linear,lila,9.6,"(2.2525592, 1.1268153)"
1197,Feuer,zigzag,grun,9.6,"(1.8572273, 1.3653768)"
1198,Luft,circular,grun,9.6,"(2.3476043, 0.9758281)"
1199,Luft,shm,gelb,9.6,"(10.3341, -0.37229994)"
1200,Wasser,circular,blau,6.9,"(7.0180044, -0.9160092)"
1201,Feuer,random,rot,6.9,"(2.1833112, 0.03642963)"
1202,Feuer,circular,rot,9.6,"(3.1515725, -0.43615073)"
1203,Feuer,circular,rot,9.6,"(3.1220667, -0.4882891)"
1204,Luft,circular,rot,9.6,"(2.232588, -0.4224896)"
1205,Erde,shm,lila,9.6,"(2.1222186, 1.3026086)"
1206,Feuer,circular,grun,9.6,"(2.3090446, 0.50931644)"
1207,Boden,circular,lila,9.6,"(2.0831733, 1.2183372)"
1208,Feuer,circular,lila,6.9,"(1.9584699, 1.3431722)"
1209,Boden,linear,lila,6.9,"(2.0415776, 1.2883214)"
1210,Luft,circular,gelb,6.9,"(1.1141438, -6.166515)"
1211,Feuer,linear,rot,6.9,"(3.5408857, -5.318822)"
1212,Boden,random,blau,9.6,"(3.7178586, 0.42075372)"
1213,Wasser,zigzag,gelb,9.6,"(0.7605389, -1.6934725)"
1214,Luft,random,gelb,9.6,"(-1.9694414, -1.1805396)"
1215,Wasser,shm,rot,9.6,"(4.0083833, 2.7291112)"
1216,Wasser,linear,lila,9.6,"(2.2297761, 1.1207935)"
1217,Luft,circular,grun,6.9,"(1.93803, 1.3028924)"
1218,Feuer,linear,gelb,6.9,"(1.0804855, -20.820484)"
1219,Erde,zigzag,lila,6.9,"(2.0834098, 1.2006319)"
1220,Feuer,zigzag,lila,6.9,"(2.154983, 1.021022)"
1221,Boden,linear,rot,6.9,"(2.4830287, 5.7107425)"
1222,Feuer,circular,gelb,6.9,"(1.4852684, -8.61108)"
1223,Luft,circular,blau,6.9,"(0.78244567, 1.7383636)"
1224,Feuer,circular,lila,6.9,"(1.991981, 1.370456)"
1225,Luft,circular,lila,6.9,"(2.0293143, 1.3375756)"
1226,Erde,shm,rot,9.6,"(4.3622613, 3.1859486)"
1227,Luft,random,lila,9.6,"(2.218448, 1.1799928)"
1228,Wasser,linear,blau,6.9,"(2.209178, 1.0723196)"
1229,Erde,circular,grun,9.6,"(2.4268425, 0.8926441)"
1230,Luft,zigzag,gelb,6.9,"(1.786624, -2.5257437)"
1231,Wasser,circular,lila,9.6,"(2.1307147, 1.2132758)"
1232,Erde,circular,blau,9.6,"(1.7791866, -3.4537418)"
1233,Luft,linear,grun,9.6,"(1.7773174, 1.309286)"
1234,Feuer,circular,grun,6.9,"(2.9173677, 0.94722056)"
1235,Erde,linear,rot,9.6,"(8.8193655, -0.4095914)"
1236,Erde,circular,grun,9.6,"(2.4066505, 0.8757783)"
1237,Boden,circular,lila,9.6,"(2.1005187, 1.2149636)"
1238,Erde,circular,rot,6.9,"(2.1375208, -3.5574577)"
1239,Luft,zigzag,rot,6.9,"(5.930765, -2.7184222)"
1240,Feuer,zigzag,grun,9.6,"(2.1267097, 1.1775212)"
1241,Boden,linear,blau,9.6,"(-0.0006508175, 1.1845833)"
1242,Boden,random,blau,9.6,"(2.6908085, -1.8445599)"
1243,Feuer,zigzag,grun,6.9,"(2.170406, 1.2372489)"
1244,Erde,circular,lila,9.6,"(2.153456, 1.0560286)"
1245,Erde,random,gelb,9.6,"(1.3714103, 2.994758)"
1246,Feuer,circular,gelb,6.9,"(1.4132657, -8.55885)"
1247,Erde,shm,rot,6.9,"(4.6104198, -1.0027285)"
1248,Boden,shm,grun,9.6,"(2.3129294, 1.305381)"
1249,Wasser,circular,blau,6.9,"(6.8880486, -0.97883326)"
