video_id,element,motion,power,speed,video_summary
829,Erde,circular,grun,6.9,"(1.1281756, 0.266368)"
830,Wasser,shm,grun,9.6,"(0.7748818, 0.2982318)"
831,Wasser,linear,blau,6.9,"(1.7218668, -0.0695842)"
832,Luft,zigzag,blau,9.6,"(-0.31589773, 1.0049342)"
833,Feuer,circular,lila,9.6,"(0.71321887, 0.3204357)"
834,Feuer,random,gelb,9.6,"(-2.3717496, -1.7784498)"
835,Erde,circular,rot,6.9,"(-0.5615203, -3.5792892)"
836,Wasser,circular,lila,9.6,"(0.7843802, 0.28644243)"
837,Boden,random,gelb,9.6,"(-0.10016332, -0.44374695)"
838,Feuer,linear,blau,9.6,"(-0.51658356, 1.5924922)"
839,Boden,linear,blau,6.9,"(1.2954485, -0.2738327)"
840,Luft,circular,grun,6.9,"(1.1099976, 0.29653183)"
841,Feuer,zigzag,blau,6.9,"(2.1820703, -0.9590386)"
842,Erde,linear,lila,9.6,"(0.71549547, 0.26243994)"
843,Luft,circular,gelb,6.9,"(11.679585, 3.2448466)"
844,Feuer,linear,gelb,6.9,"(-0.8603036, 8.599675)"
845,Wasser,random,grun,6.9,"(0.9412584, 0.17561382)"
846,Boden,circular,lila,6.9,"(0.77394885, 0.3177493)"
847,Wasser,shm,lila,6.9,"(0.72694045, 0.33210585)"
848,Feuer,shm,rot,6.9,"(2.1229274, -1.4622928)"
849,Luft,random,grun,9.6,"(0.90752786, 0.24598736)"
850,Boden,random,blau,6.9,"(1.7669597, -0.047224354)"
851,Boden,circular,lila,6.9,"(0.75465405, 0.28386065)"
852,Feuer,circular,grun,6.9,"(1.2040565, 0.26331332)"
853,Luft,random,blau,6.9,"(0.74154323, 0.24578883)"
854,Boden,zigzag,grun,9.6,"(0.7275281, 0.178001)"
855,Boden,circular,grun,6.9,"(0.56949455, 0.36948434)"
856,Feuer,circular,lila,9.6,"(0.71682435, 0.3236821)"
857,Wasser,linear,grun,6.9,"(0.6891662, 0.22782302)"
858,Boden,shm,blau,6.9,"(1.2506732, -1.4887443)"
859,Luft,zigzag,blau,9.6,"(-0.43360028, -0.51462865)"
860,Erde,circular,grun,9.6,"(0.8474897, 0.1397347)"
861,Boden,random,grun,6.9,"(0.8691771, 0.2106095)"
862,Feuer,shm,lila,9.6,"(0.8297029, 0.4044539)"
863,Erde,random,grun,6.9,"(0.75589865, 0.21579266)"
864,Wasser,linear,grun,6.9,"(0.68335575, 0.23630807)"
865,Boden,random,grun,9.6,"(0.70261747, 0.18634492)"
866,Luft,zigzag,gelb,9.6,"(-5.227764, 3.1867938)"
867,Feuer,linear,blau,9.6,"(-0.50275886, 1.5920058)"
868,Boden,shm,rot,6.9,"(0.98796743, -2.2450736)"
869,Erde,shm,rot,9.6,"(1.9828913, 3.9940205)"
870,Wasser,zigzag,gelb,6.9,"(3.6911118, -4.568663)"
871,Erde,circular,gelb,9.6,"(-0.78908193, -3.1114097)"
872,Wasser,circular,lila,9.6,"(0.7857131, 0.2926276)"
873,Erde,circular,gelb,6.9,"(13.889287, 3.9982398)"
874,Luft,linear,lila,9.6,"(0.7195433, 0.33547485)"
875,Wasser,linear,lila,6.9,"(0.7487992, 0.34561688)"
876,Erde,circular,rot,9.6,"(-0.2047546, 1.3414886)"
877,Wasser,circular,gelb,9.6,"(-0.6544894, -2.591196)"
878,Wasser,linear,grun,9.6,"(0.6288388, 0.25892052)"
879,Erde,circular,grun,6.9,"(0.5649376, 0.3829708)"
880,Luft,circular,rot,9.6,"(-0.12964368, 1.0819203)"
881,Wasser,linear,gelb,6.9,"(1.558716, -3.7408895)"
882,Erde,linear,grun,9.6,"(1.1727908, 0.010702324)"
883,Erde,linear,grun,9.6,"(0.7040126, 0.41064686)"
884,Feuer,random,lila,9.6,"(0.7440291, 0.36384556)"
885,Luft,shm,grun,9.6,"(0.7717687, 0.28578386)"
886,Feuer,circular,grun,6.9,"(0.549958, 0.4807722)"
887,Erde,linear,rot,9.6,"(4.5160594, 0.3219908)"
888,Wasser,zigzag,blau,9.6,"(-0.6964023, 0.108781755)"
889,Luft,circular,gelb,9.6,"(-0.7761788, -2.6318262)"
890,Boden,shm,blau,9.6,"(0.83643156, -0.08624685)"
891,Wasser,circular,lila,6.9,"(0.75945383, 0.292819)"
892,Boden,random,gelb,9.6,"(-1.5249935, -0.5087202)"
893,Wasser,zigzag,grun,9.6,"(0.6798124, 0.22559246)"
894,Boden,zigzag,rot,6.9,"(3.2079988, -3.1898675)"
895,Erde,linear,lila,6.9,"(0.60880667, 0.07038765)"
896,Wasser,zigzag,gelb,9.6,"(0.56566805, -0.7736105)"
897,Boden,circular,gelb,9.6,"(-1.7918485, -2.702888)"
898,Luft,circular,lila,9.6,"(0.7167615, 0.2942415)"
899,Wasser,random,blau,9.6,"(2.7728863, -0.81029934)"
900,Boden,shm,lila,6.9,"(0.7077774, 0.33958283)"
901,Luft,linear,blau,6.9,"(1.7859486, -0.048173025)"
902,Wasser,random,grun,6.9,"(0.9180831, 0.20594299)"
903,Luft,random,rot,9.6,"(1.1489934, -0.5218854)"
904,Boden,random,lila,6.9,"(0.7568824, 0.265135)"
905,Luft,circular,grun,9.6,"(0.8309759, 0.18000118)"
906,Luft,circular,grun,6.9,"(0.556413, 0.3444152)"
907,Erde,zigzag,gelb,9.6,"(-1.5585192, 1.93461)"
908,Wasser,circular,blau,6.9,"(7.1369944, 1.7409674)"
909,Wasser,circular,lila,6.9,"(0.7126839, 0.271833)"
910,Feuer,shm,lila,9.6,"(0.7982041, 0.40071788)"
911,Erde,random,grun,9.6,"(0.7081782, 0.2664652)"
912,Wasser,zigzag,gelb,6.9,"(3.1921728, -2.6988978)"
913,Erde,circular,gelb,6.9,"(-2.3574483, -4.5632076)"
914,Boden,linear,rot,6.9,"(0.65863085, 3.4066548)"
915,Boden,shm,gelb,9.6,"(3.0748327, 0.6778729)"
916,Feuer,circular,blau,6.9,"(-1.770741, 4.173905)"
917,Luft,linear,blau,6.9,"(1.0164913, -0.23740657)"
918,Wasser,linear,blau,9.6,"(-0.100825235, -0.46676382)"
919,Feuer,circular,gelb,9.6,"(0.76769894, -0.7345627)"
920,Wasser,circular,grun,6.9,"(0.56000566, 0.32865164)"
921,Luft,random,blau,9.6,"(0.5754947, -0.706407)"
922,Wasser,shm,gelb,9.6,"(3.6320004, 5.2002416)"
923,Wasser,zigzag,lila,6.9,"(0.74953145, 0.23393075)"
924,Luft,linear,lila,6.9,"(0.75275075, 0.19728121)"
925,Boden,shm,gelb,6.9,"(1.6054523, -5.6142592)"
926,Boden,random,grun,9.6,"(0.66253084, 0.27813557)"
927,Feuer,linear,grun,6.9,"(0.70086575, 0.27533442)"
928,Wasser,shm,gelb,6.9,"(3.3182933, -4.00895)"
929,Luft,circular,lila,6.9,"(0.6911201, 0.26018026)"
930,Luft,circular,gelb,9.6,"(-0.60368794, -2.7892563)"
931,Feuer,zigzag,blau,9.6,"(-0.6989112, -0.47883806)"
932,Wasser,circular,grun,9.6,"(0.7065716, 0.21618272)"
933,Luft,zigzag,grun,9.6,"(0.68187696, 0.2106226)"
934,Boden,circular,gelb,9.6,"(-1.4654292, 0.16248547)"
935,Wasser,circular,gelb,6.9,"(11.425396, 2.9043088)"
936,Boden,zigzag,blau,9.6,"(-0.39150903, -0.60264784)"
937,Erde,shm,grun,9.6,"(0.7750781, 0.3099604)"
938,Erde,circular,lila,9.6,"(0.7846261, 0.294036)"
939,Erde,zigzag,lila,6.9,"(0.72972363, 0.24000993)"
940,Boden,shm,grun,6.9,"(0.6872653, 0.35550645)"
941,Erde,linear,lila,9.6,"(0.6977567, 0.285202)"
942,Feuer,shm,gelb,9.6,"(3.6207588, 7.9413514)"
943,Luft,random,grun,9.6,"(0.68729407, 0.25175783)"
944,Erde,random,grun,9.6,"(0.85252315, 0.13869081)"
945,Feuer,shm,gelb,6.9,"(2.3077111, -6.435517)"
946,Luft,circular,lila,9.6,"(0.78096277, 0.27609447)"
947,Luft,linear,lila,9.6,"(0.7068751, 0.3392601)"
948,Erde,zigzag,blau,6.9,"(1.9374772, -0.9096168)"
949,Erde,linear,grun,9.6,"(0.7057076, 0.3904708)"
950,Wasser,shm,blau,9.6,"(1.8282038, 0.28936058)"
951,Erde,circular,rot,9.6,"(0.03209165, -0.38768086)"
952,Feuer,linear,grun,6.9,"(0.7103497, 0.28758332)"
953,Boden,circular,gelb,6.9,"(-3.6726153, -2.6111095)"
954,Luft,circular,lila,6.9,"(0.75646687, 0.3081175)"
955,Erde,zigzag,gelb,9.6,"(-5.3311324, 3.1900637)"
956,Wasser,circular,gelb,6.9,"(11.355023, 3.8656123)"
957,Wasser,zigzag,gelb,9.6,"(-0.7270476, -2.3597636)"
958,Erde,zigzag,lila,6.9,"(0.71658665, 0.24228019)"
959,Wasser,random,grun,9.6,"(0.7736393, 0.19419271)"
960,Erde,shm,blau,6.9,"(2.066322, -1.4260418)"
961,Feuer,circular,blau,9.6,"(-0.37310064, -2.826583)"
962,Erde,circular,rot,9.6,"(-0.13595825, 1.2836595)"
963,Feuer,linear,grun,9.6,"(0.65305406, 0.22771375)"
964,Erde,shm,blau,9.6,"(2.0192635, 0.21807685)"
965,Boden,circular,grun,9.6,"(0.71968627, 0.19750322)"
966,Erde,shm,blau,6.9,"(2.0561352, -1.4177089)"
967,Luft,zigzag,grun,9.6,"(0.69460595, 0.20087653)"
968,Luft,circular,lila,6.9,"(0.75679237, 0.30554572)"
969,Boden,circular,gelb,6.9,"(8.218459, 1.9236845)"
970,Wasser,circular,gelb,9.6,"(-0.25610855, 0.12404548)"
971,Feuer,linear,grun,6.9,"(0.71824056, 0.34854552)"
972,Wasser,circular,rot,6.9,"(-0.5257627, -2.8517294)"
973,Feuer,circular,lila,9.6,"(0.71739, 0.3329252)"
974,Feuer,linear,blau,6.9,"(1.7055314, 3.3662212)"
975,Feuer,circular,grun,9.6,"(0.83910525, 0.11756812)"
976,Erde,linear,blau,6.9,"(0.50871676, 0.021188548)"
977,Luft,circular,grun,9.6,"(0.7217766, 0.21186443)"
978,Feuer,circular,rot,9.6,"(-0.09065684, 1.633922)"
979,Luft,linear,rot,6.9,"(1.13499, -3.5179539)"
980,Erde,circular,gelb,6.9,"(13.999881, 4.33735)"
981,Wasser,circular,blau,9.6,"(-0.6389664, -0.9314859)"
982,Luft,shm,rot,6.9,"(2.4598565, -1.1278794)"
983,Boden,zigzag,blau,9.6,"(-0.5646676, -0.070433706)"
984,Boden,linear,blau,6.9,"(1.283289, -0.34012264)"
985,Wasser,linear,rot,9.6,"(0.21845442, 9.81023)"
986,Boden,circular,gelb,6.9,"(8.217418, 1.4573815)"
987,Boden,random,lila,9.6,"(0.7145974, 0.2906399)"
988,Erde,random,lila,9.6,"(0.74533933, 0.39238968)"
989,Erde,circular,lila,6.9,"(0.76033115, 0.3492003)"
990,Erde,linear,grun,9.6,"(0.64102507, 0.24219581)"
991,Wasser,zigzag,blau,6.9,"(1.8085852, -0.75006557)"
992,Boden,random,blau,6.9,"(0.8211426, -0.38683265)"
993,Luft,zigzag,blau,6.9,"(1.2102934, 1.2235702)"
994,Luft,circular,lila,9.6,"(0.71811163, 0.3086461)"
995,Wasser,shm,grun,6.9,"(0.69160646, 0.355445)"
996,Boden,zigzag,gelb,6.9,"(1.5179355, -2.323783)"
997,Wasser,circular,rot,6.9,"(-0.5039548, -2.9662538)"
998,Boden,linear,gelb,6.9,"(-1.9982123, -8.441168)"
999,Luft,shm,gelb,6.9,"(3.1599157, -4.1697774)"
1000,Wasser,shm,grun,9.6,"(0.7844629, 0.27871418)"
1001,Erde,zigzag,lila,6.9,"(0.7954156, 0.18822524)"
1002,Feuer,circular,rot,6.9,"(5.5261135, 3.3450387)"
1003,Boden,circular,rot,6.9,"(2.5587256, 1.7307128)"
1004,Luft,random,grun,6.9,"(0.75827545, 0.18333022)"
1005,Feuer,circular,lila,6.9,"(0.7687513, 0.40357944)"
1006,Feuer,circular,gelb,6.9,"(16.496897, 6.0940905)"
1007,Erde,shm,gelb,6.9,"(4.4194717, -4.1967936)"
1008,Luft,circular,blau,6.9,"(-1.6503149, 2.786672)"
1009,Luft,circular,gelb,6.9,"(-2.389876, -4.2747703)"
1010,Wasser,zigzag,grun,6.9,"(0.7639913, 0.1890462)"
1011,Luft,circular,gelb,9.6,"(-0.748471, -2.719693)"
1012,Wasser,circular,lila,6.9,"(0.70298266, 0.28094354)"
1013,Erde,random,lila,9.6,"(0.71820605, 0.31630403)"
1014,Erde,circular,lila,6.9,"(0.6924493, 0.28704488)"
1015,Boden,shm,gelb,6.9,"(1.5952952, -5.5986834)"
1016,Feuer,random,grun,6.9,"(0.9497346, 0.15541436)"
1017,Wasser,circular,grun,9.6,"(0.7506414, 0.19830833)"
1018,Boden,linear,grun,9.6,"(1.088068, 0.015061627)"
1019,Wasser,zigzag,rot,6.9,"(-1.4993165, 1.1809013)"
1020,Luft,random,lila,6.9,"(0.6999842, 0.32658952)"
1021,Boden,random,grun,9.6,"(0.8202881, 0.24715045)"
1022,Boden,zigzag,grun,6.9,"(0.7648459, 0.1997723)"
1023,Boden,circular,rot,6.9,"(-1.0762146, -2.0879412)"
1024,Wasser,circular,blau,9.6,"(-0.6352929, -0.94191384)"
1025,Boden,zigzag,lila,9.6,"(0.72952825, 0.30228016)"
1026,Luft,circular,blau,6.9,"(-1.6504343, 2.7977135)"
1027,Wasser,circular,lila,9.6,"(0.72279865, 0.3205946)"
1028,Boden,linear,lila,6.9,"(0.7333155, 0.34090245)"
1029,Feuer,shm,rot,9.6,"(2.936005, 2.1771774)"
1030,Luft,shm,rot,9.6,"(2.4545648, 1.2370887)"
1031,Feuer,zigzag,gelb,6.9,"(5.260097, -4.516191)"
1032,Luft,circular,lila,6.9,"(0.7180988, 0.26710737)"
1033,Feuer,linear,rot,6.9,"(0.56307304, 4.7242317)"
1034,Boden,zigzag,lila,9.6,"(0.72927624, 0.27969125)"
1035,Luft,circular,lila,6.9,"(0.76883185, 0.31733066)"
1036,Feuer,linear,grun,9.6,"(0.6470779, 0.23248956)"
1037,Luft,linear,gelb,6.9,"(-0.69604695, 6.223645)"
1038,Feuer,circular,rot,9.6,"(-0.02024683, -0.8194526)"
1039,Feuer,shm,lila,6.9,"(0.72631454, 0.39139813)"
1040,Wasser,zigzag,gelb,9.6,"(-12.333782, 0.752685)"
1041,Erde,linear,grun,9.6,"(1.1557288, 0.009350293)"
1042,Luft,linear,grun,6.9,"(0.72157377, 0.25021246)"
1043,Luft,random,rot,6.9,"(-0.14764315, -0.23803546)"
1044,Erde,random,blau,6.9,"(-0.2008884, -0.6602853)"
1045,Wasser,circular,rot,9.6,"(-0.09386224, 1.1268991)"
1046,Boden,random,gelb,9.6,"(-0.77733797, 0.5073467)"
1047,Wasser,shm,rot,9.6,"(1.8539356, 3.0589373)"
1048,Luft,linear,grun,9.6,"(0.65743196, 0.28648984)"
1049,Boden,circular,lila,9.6,"(0.7857166, 0.2816595)"
1050,Erde,circular,lila,9.6,"(0.79042846, 0.29907334)"
1051,Boden,random,lila,9.6,"(0.7773004, 0.2766992)"
1052,Boden,zigzag,blau,6.9,"(1.319631, 0.36385855)"
1053,Erde,shm,grun,9.6,"(0.7819644, 0.29613215)"
1054,Feuer,linear,lila,9.6,"(0.6820035, 0.31356946)"
1055,Feuer,circular,lila,6.9,"(0.69391125, 0.28993565)"
1056,Boden,zigzag,blau,9.6,"(-0.782452, 0.33001426)"
1057,Feuer,circular,blau,6.9,"(9.1817, 1.8842677)"
1058,Boden,random,grun,6.9,"(0.9022803, 0.07544601)"
1059,Luft,circular,lila,6.9,"(0.7157343, 0.26644582)"
1060,Luft,random,blau,6.9,"(0.036958057, -0.45925543)"
1061,Luft,circular,lila,6.9,"(0.68844795, 0.26920167)"
1062,Wasser,shm,rot,6.9,"(2.323451, -1.1288906)"
1063,Luft,shm,lila,9.6,"(0.714226, 0.37220812)"
1064,Erde,circular,rot,9.6,"(-0.18034166, 1.2982055)"
1065,Luft,zigzag,rot,9.6,"(-5.3873534, 0.8407233)"
1066,Boden,linear,blau,9.6,"(-0.82474786, 0.9579697)"
1067,Feuer,circular,grun,9.6,"(0.6470521, 0.14339294)"
1068,Feuer,circular,grun,9.6,"(0.887513, 0.075216055)"
1069,Erde,circular,gelb,6.9,"(14.060191, 4.3772287)"
1070,Wasser,shm,gelb,6.9,"(3.259647, -3.9816723)"
1071,Wasser,shm,gelb,6.9,"(4.128591, -3.7999926)"
1072,Erde,linear,rot,6.9,"(1.3654078, -3.9444423)"
1073,Boden,random,rot,6.9,"(0.29370654, -0.2539345)"
1074,Feuer,zigzag,grun,6.9,"(0.7644259, 0.16876322)"
1075,Erde,zigzag,rot,9.6,"(-0.8893963, 1.577156)"
1076,Wasser,linear,rot,9.6,"(4.048177, 0.42123365)"
1077,Erde,circular,grun,6.9,"(1.1555955, 0.21640618)"
1078,Wasser,shm,gelb,6.9,"(4.146092, -3.7565281)"
1079,Wasser,circular,lila,6.9,"(0.6971487, 0.26683)"
1080,Luft,random,grun,9.6,"(0.8499826, 0.18450956)"
1081,Boden,random,gelb,9.6,"(-0.97725177, -1.1888444)"
1082,Wasser,circular,grun,6.9,"(0.5743265, 0.33229557)"
1083,Erde,linear,rot,9.6,"(0.09557281, 11.707522)"
1084,Luft,zigzag,rot,6.9,"(-1.5415779, 1.2368706)"
1085,Erde,random,lila,9.6,"(0.80600333, 0.30250657)"
1086,Luft,random,gelb,6.9,"(-0.6679296, -1.0015883)"
1087,Wasser,shm,lila,6.9,"(0.76640016, 0.3105106)"
1088,Boden,circular,lila,9.6,"(0.78505903, 0.2861186)"
1089,Wasser,circular,blau,9.6,"(-0.0020478843, -2.2249873)"
1090,Boden,circular,rot,9.6,"(-0.5163783, 1.0507197)"
1091,Erde,random,gelb,6.9,"(0.37197116, -0.6900665)"
1092,Boden,circular,gelb,6.9,"(8.470089, 1.7019414)"
1093,Erde,linear,rot,9.6,"(-6.422634, -2.2585459)"
1094,Boden,random,lila,6.9,"(0.7438642, 0.2896208)"
1095,Boden,random,blau,9.6,"(0.10757477, -0.9084572)"
1096,Wasser,circular,lila,9.6,"(0.7284808, 0.31205258)"
1097,Feuer,circular,grun,6.9,"(0.5500927, 0.4569666)"
1098,Luft,circular,gelb,6.9,"(-2.318219, -4.127987)"
1099,Erde,shm,gelb,6.9,"(4.367263, -4.1524887)"
1100,Erde,circular,rot,6.9,"(4.5403047, 2.9371967)"
1101,Wasser,zigzag,blau,9.6,"(-0.7381859, 0.26742625)"
1102,Luft,shm,gelb,9.6,"(3.8805194, 5.4872417)"
1103,Boden,linear,blau,6.9,"(1.6955773, 0.08037728)"
1104,Luft,circular,rot,6.9,"(-0.5254399, -2.9821632)"
1105,Wasser,circular,blau,6.9,"(-1.6326813, 2.7283137)"
1106,Feuer,circular,rot,9.6,"(0.007815053, -0.7468878)"
1107,Luft,circular,lila,6.9,"(0.7082226, 0.26201543)"
1108,Luft,random,blau,6.9,"(-0.8581267, 0.8179625)"
1109,Wasser,circular,gelb,9.6,"(-0.2709214, 0.14406884)"
1110,Feuer,zigzag,lila,6.9,"(0.82496643, 0.20208831)"
1111,Feuer,shm,rot,9.6,"(1.7525601, 4.95884)"
1112,Boden,linear,gelb,9.6,"(11.451898, -5.737912)"
1113,Feuer,random,blau,6.9,"(-0.7392959, -0.335316)"
1114,Feuer,random,blau,9.6,"(0.39450964, -1.6722481)"
1115,Boden,linear,rot,9.6,"(-5.202264, -2.3244305)"
1116,Wasser,circular,lila,9.6,"(0.712103, 0.31565258)"
1117,Wasser,zigzag,grun,6.9,"(0.74983305, 0.22995676)"
1118,Wasser,circular,rot,6.9,"(-0.5040888, -2.8705852)"
1119,Wasser,circular,rot,9.6,"(0.11388872, -0.34003693)"
1120,Feuer,zigzag,gelb,9.6,"(-4.8370404, 3.100314)"
1121,Luft,zigzag,rot,6.9,"(3.4519567, -2.946782)"
1122,Erde,linear,grun,9.6,"(0.696904, 0.4036476)"
1123,Feuer,circular,grun,6.9,"(0.5566672, 0.4704256)"
1124,Boden,random,rot,6.9,"(0.3895082, -0.17269927)"
1125,Erde,circular,blau,9.6,"(-0.79924935, -1.396501)"
1126,Erde,circular,lila,6.9,"(0.7519203, 0.36025155)"
1127,Wasser,shm,grun,9.6,"(0.7958442, 0.29054582)"
1128,Wasser,circular,lila,6.9,"(0.70272535, 0.27305692)"
1129,Boden,shm,gelb,6.9,"(2.0808215, -2.9793787)"
1130,Erde,linear,grun,9.6,"(0.65638196, 0.26401782)"
1131,Erde,shm,gelb,9.6,"(4.0146933, 6.450899)"
1132,Erde,zigzag,grun,6.9,"(0.7665315, 0.1877127)"
1133,Luft,shm,rot,6.9,"(2.4073215, -1.165647)"
1134,Luft,zigzag,blau,9.6,"(-0.16265328, -1.0764769)"
1135,Boden,zigzag,gelb,6.9,"(-1.9469323, 1.4502423)"
1136,Erde,circular,blau,9.6,"(-0.83445126, -1.386066)"
1137,Luft,zigzag,blau,6.9,"(1.1146138, 1.6103164)"
1138,Luft,linear,lila,6.9,"(0.7203966, 0.36066318)"
1139,Erde,linear,blau,6.9,"(0.9516488, -0.21330331)"
1140,Wasser,random,grun,6.9,"(0.74758524, 0.20721291)"
1141,Wasser,random,rot,6.9,"(0.24929446, -0.07092996)"
1142,Feuer,circular,grun,6.9,"(0.5687041, 0.4709118)"
1143,Boden,random,gelb,6.9,"(-0.90408164, -0.929577)"
1144,Wasser,circular,lila,6.9,"(0.7091039, 0.27575338)"
1145,Erde,zigzag,rot,9.6,"(-7.2933455, 0.1332953)"
1146,Wasser,circular,gelb,9.6,"(-0.52943957, -2.672307)"
1147,Wasser,linear,rot,9.6,"(0.26359674, 9.913656)"
1148,Boden,zigzag,blau,9.6,"(-0.769493, 0.3825334)"
1149,Feuer,random,rot,6.9,"(-0.87367743, -1.5336169)"
1150,Feuer,linear,rot,9.6,"(-6.664598, -2.6648428)"
1151,Feuer,random,rot,6.9,"(-0.047901507, -0.26011363)"
1152,Feuer,circular,grun,6.9,"(0.5463633, 0.4537085)"
1153,Wasser,linear,lila,6.9,"(0.61725765, 0.14042714)"
1154,Wasser,zigzag,lila,6.9,"(0.7560112, 0.22705609)"
1155,Feuer,circular,lila,9.6,"(0.69436973, 0.32197607)"
1156,Boden,circular,grun,6.9,"(1.0220364, 0.15896766)"
1157,Boden,random,rot,9.6,"(0.3415879, -0.12052992)"
1158,Luft,random,lila,6.9,"(0.73615706, 0.32298353)"
1159,Wasser,circular,grun,9.6,"(0.8351408, 0.16598812)"
1160,Boden,zigzag,lila,9.6,"(0.7296481, 0.3073483)"
1161,Feuer,linear,lila,6.9,"(0.55451155, -0.023492128)"
1162,Wasser,circular,blau,9.6,"(-0.57301146, -0.921343)"
1163,Boden,random,lila,6.9,"(0.7609599, 0.28830758)"
1164,Feuer,circular,gelb,6.9,"(16.750725, 5.5673323)"
1165,Feuer,circular,blau,6.9,"(9.176438, 1.700444)"
1166,Erde,circular,rot,9.6,"(-0.1552596, 1.2746619)"
1167,Feuer,circular,lila,9.6,"(0.81500447, 0.2968161)"
1168,Feuer,circular,blau,6.9,"(-1.7673258, 4.162332)"
1169,Wasser,random,grun,9.6,"(0.77501124, 0.28623846)"
1170,Wasser,random,lila,6.9,"(0.7571379, 0.30352315)"
1171,Luft,circular,gelb,9.6,"(-0.24486655, 0.02878978)"
1172,Luft,circular,gelb,9.6,"(-0.16183284, 0.04264502)"
1173,Feuer,shm,lila,9.6,"(0.67730933, 0.46826723)"
1174,Boden,shm,grun,6.9,"(0.80149317, 0.16890179)"
1175,Luft,random,blau,9.6,"(-0.22211045, -0.39908573)"
1176,Feuer,random,grun,6.9,"(0.91805476, 0.12640427)"
1177,Erde,circular,rot,6.9,"(4.540157, 2.9665437)"
1178,Wasser,zigzag,lila,9.6,"(0.7391142, 0.29771146)"
1179,Erde,zigzag,grun,9.6,"(0.6517707, 0.23704186)"
1180,Feuer,circular,grun,6.9,"(1.233063, 0.26842135)"
1181,Luft,zigzag,lila,9.6,"(0.72717553, 0.30928817)"
1182,Wasser,zigzag,rot,6.9,"(2.0084903, -4.095687)"
1183,Luft,linear,lila,9.6,"(0.71373636, 0.25196418)"
1184,Feuer,linear,rot,6.9,"(-0.3792219, 7.3400555)"
1185,Boden,random,gelb,9.6,"(-0.23336363, -0.9126939)"
1186,Feuer,shm,lila,9.6,"(0.68891066, 0.46593437)"
1187,Wasser,circular,lila,6.9,"(0.6999324, 0.26337904)"
1188,Feuer,circular,blau,6.9,"(9.2147875, 2.032243)"
1189,Boden,circular,rot,9.6,"(-0.5415, 1.0251396)"
1190,Boden,circular,lila,6.9,"(0.7656727, 0.29208693)"
1191,Feuer,linear,grun,6.9,"(0.70451516, 0.27288225)"
1192,Erde,circular,blau,9.6,"(-0.8208136, -1.4247845)"
1193,Wasser,linear,gelb,9.6,"(-1.2285781, 14.334736)"
1194,Feuer,circular,blau,9.6,"(-0.20182048, -3.0503838)"
1195,Feuer,circular,lila,9.6,"(0.7964714, 0.296661)"
1196,Luft,linear,lila,9.6,"(0.7063542, 0.28612298)"
1197,Feuer,zigzag,grun,9.6,"(0.6626903, 0.2560336)"
1198,Luft,circular,grun,9.6,"(0.71172863, 0.20649122)"
1199,Luft,shm,gelb,9.6,"(5.573677, 1.6326507)"
1200,Wasser,circular,blau,6.9,"(7.2151504, 1.3966285)"
1201,Feuer,random,rot,6.9,"(-1.954407, 0.5430914)"
1202,Feuer,circular,rot,9.6,"(-0.12528555, 1.5772682)"
1203,Feuer,circular,rot,9.6,"(-0.0830177, 1.4909395)"
1204,Luft,circular,rot,9.6,"(0.17339161, -0.5796027)"
1205,Erde,shm,lila,9.6,"(0.7017236, 0.41699395)"
1206,Feuer,circular,grun,9.6,"(0.8510211, 0.10284077)"
1207,Boden,circular,lila,9.6,"(0.75812775, 0.288804)"
1208,Feuer,circular,lila,6.9,"(0.762723, 0.38896176)"
1209,Boden,linear,lila,6.9,"(0.7391852, 0.34573182)"
1210,Luft,circular,gelb,6.9,"(-2.3507907, -4.107303)"
1211,Feuer,linear,rot,6.9,"(1.7158723, -4.3875785)"
1212,Boden,random,blau,9.6,"(1.6941782, -0.7638299)"
1213,Wasser,zigzag,gelb,9.6,"(-0.49021086, -2.5337403)"
1214,Luft,random,gelb,9.6,"(-1.9164225, -0.7003877)"
1215,Wasser,shm,rot,9.6,"(1.942277, 3.0932403)"
1216,Wasser,linear,lila,9.6,"(0.6969604, 0.28046894)"
1217,Luft,circular,grun,6.9,"(0.5737961, 0.34175265)"
1218,Feuer,linear,gelb,6.9,"(-1.5760925, -12.713844)"
1219,Erde,zigzag,lila,6.9,"(0.77447337, 0.21803787)"
1220,Feuer,zigzag,lila,6.9,"(0.82819307, 0.16392088)"
1221,Boden,linear,rot,6.9,"(0.6637569, 3.3948047)"
1222,Feuer,circular,gelb,6.9,"(-1.8159043, -4.3756533)"
1223,Luft,circular,blau,6.9,"(-1.6431968, 2.8015397)"
1224,Feuer,circular,lila,6.9,"(0.7686152, 0.3903814)"
1225,Luft,circular,lila,6.9,"(0.7763412, 0.31346127)"
1226,Erde,shm,rot,9.6,"(2.0157166, 3.936633)"
1227,Luft,random,lila,9.6,"(0.76144385, 0.2738682)"
1228,Wasser,linear,blau,6.9,"(0.9626308, -0.103317276)"
1229,Erde,circular,grun,9.6,"(0.69328666, 0.17047146)"
1230,Luft,zigzag,gelb,6.9,"(0.82475, -2.094253)"
1231,Wasser,circular,lila,9.6,"(0.7713052, 0.29446125)"
1232,Erde,circular,blau,9.6,"(-0.28065464, -2.6174798)"
1233,Luft,linear,grun,9.6,"(0.6234986, 0.25106916)"
1234,Feuer,circular,grun,6.9,"(1.2133443, 0.25011665)"
1235,Erde,linear,rot,9.6,"(4.57796, 0.3224795)"
